,Drug_ID,Protein_ID,label
3093,DB00852,P17544,1
3094,DB01186,P41595,1
3095,DB06186,P16410,1
3096,DB00898,P48544,1
3097,DB00690,P47870,1
3098,DB00110,P31994,1
3099,DB00850,P33260,1
3100,DB04831,P11712,1
3101,DB04166,Q96RQ9,1
3102,DB01285,P06850,1
3103,DB01565,P01189,1
3104,DB05266,P27815,1
3105,DB07957,Q9UNI1,1
3106,DB00144,P49619,1
3107,DB02726,P14618,1
3108,DB00861,P35354,1
3109,DB00421,Q9NY47,1
3110,DB01071,P10635,1
3111,DB08788,P07900,1
3112,DB01595,P28472,1
3113,DB05075,P41240,1
3114,DB04355,P46976,1
3115,DB07881,P01857,1
3116,DB00171,Q96Q40,1
3117,DB05066,P01375,1
3118,DB05271,P05177,1
3119,DB00363,P50406,1
3120,DB05266,Q14432,1
3121,DB06837,Q9UNA0,1
3122,DB00313,Q9Y5Y9,1
3123,DB05037,P06493,1
3124,DB00005,P31995,1
3125,DB00721,P06276,1
3126,DB01016,Q09428,1
3127,DB00046,P08069,1
3128,DB08231,P62158,1
3129,DB00381,Q01668,1
3130,DB00368,P08588,1
3131,DB01992,P43155,1
3132,DB01113,Q9Y233,1
3133,DB01559,P34903,1
3134,DB00987,P32320,1
3135,DB00716,P07900,1
3136,DB00184,P04798,1
3137,DB00151,P48637,1
3138,DB02659,P14854,1
3139,DB00586,P14555,1
3140,DB07944,P00734,1
3141,DB01708,P08684,1
3142,DB00590,Q9NS40,1
3143,DB00549,P05181,1
3144,DB00373,P08588,1
3145,DB03727,P06132,1
3146,DB04470,P07477,1
3147,DB05101,P00533,1
3148,DB00842,P28472,1
3149,DB05472,P48551,1
3150,DB00379,Q14524,1
3151,DB00142,O00341,1
3152,DB07209,P37231,1
3153,DB00186,Q99928,1
3154,DB05676,Q07343,1
3155,DB00417,P46059,1
3156,DB06725,P35354,1
3157,DB01752,Q99873,1
3158,DB05187,P37231,1
3159,DB00122,P22303,1
3160,DB01197,P14780,1
3161,DB03401,P51178,1
3162,DB00039,P11362,1
3163,DB00206,Q05940,1
3164,DB04464,P00414,1
3165,DB00413,P28222,1
3166,DB00358,P08684,1
3167,DB01023,Q13698,1
3168,DB01174,P10632,1
3169,DB00454,Q12879,1
3170,DB04933,O00206,1
3171,DB00661,Q13698,1
3172,DB02833,P24941,1
3173,DB07660,P00734,1
3174,DB00777,P14416,1
3175,DB00186,P47870,1
3176,DB00882,P03372,1
3177,DB05458,P43681,1
3178,DB00250,P31513,1
3179,DB01041,P05177,1
3180,DB03251,P07477,1
3181,DB00950,P35367,1
3182,DB00315,P28222,1
3183,DB05459,Q9NPF7,1
3184,DB05206,P25101,1
3185,DB00370,P35368,1
3186,DB01769,P18031,1
3187,DB00714,P21917,1
3188,DB08300,P48736,1
3189,DB00428,P11168,1
3190,DB01218,P10635,1
3191,DB01215,P24046,1
3192,DB01942,P07998,1
3193,DB08080,Q8WWL2,1
3194,DB00241,P36544,1
3195,DB01275,P13674,1
3196,DB00740,Q14524,1
3197,DB00235,Q14432,1
3198,DB00694,P16435,1
3199,DB00421,Q13936,1
3200,DB03837,P25774,1
3201,DB01197,P10635,1
3202,DB04919,P02675,1
3203,DB01182,Q12809,1
3204,DB01075,P20813,1
3205,DB00774,P00915,1
3206,DB00257,P11712,1
3207,DB00543,P28222,1
3208,DB00683,Q16445,1
3209,DB00654,P43088,1
3210,DB00593,P24462,1
3211,DB00213,P05177,1
3212,DB03103,P15531,1
3213,DB00163,Q9UDX4,1
3214,DB00755,O94788,1
3215,DB04727,P35968,1
3216,DB05283,P05177,1
3217,DB00157,P49448,1
3218,DB00734,P10635,1
3219,DB00114,Q96GA7,1
3220,DB06016,P35367,1
3221,DB00619,P05177,1
3222,DB01029,P10632,1
3223,DB00149,P54687,1
3224,DB01567,O14764,1
3225,DB01050,P10415,1
3226,DB04938,P33261,1
3227,DB01263,P08684,1
3228,DB00242,P00491,1
3229,DB00283,P35367,1
3230,DB05268,P04049,1
3231,DB00421,P08235,1
3232,DB00201,Q08499,1
3233,DB08342,O75865,1
3234,DB02597,P08473,1
3235,DB00656,P31645,1
3236,DB00622,P11712,1
3237,DB05147,Q9H4B7,1
3238,DB07401,P47985,1
3239,DB00081,P00736,1
3240,DB00733,P22303,1
3241,DB05044,P06737,1
3242,DB00131,Q9NUB1,1
3243,DB09076,P10635,1
3244,DB01118,P10632,1
3245,DB00850,P62158,1
3246,DB03757,Q9UNI1,1
3247,DB03906,P09601,1
3248,DB06982,P63208,1
3249,DB08388,P45452,1
3250,DB08848,Q9NSD5,1
3251,DB08437,P61313,1
3252,DB00066,P23945,1
3253,DB00628,P78334,1
3254,DB04203,P00918,1
3255,DB00675,P11509,1
3256,DB04898,P00734,1
3257,DB06069,P11387,1
3258,DB00753,O14764,1
3259,DB00625,P20813,1
3260,DB02483,P00338,1
3261,DB05740,Q9GZZ6,1
3262,DB00661,P10635,1
3263,DB04707,P17612,1
3264,DB04861,P07550,1
3265,DB00371,O14764,1
3266,DB00875,P35348,1
3267,DB00494,P21964,1
3268,DB02388,P53779,1
3269,DB00381,Q13698,1
3270,DB00604,P20813,1
3271,DB01454,Q05940,1
3272,DB01236,P34903,1
3273,DB04223,P29474,1
3274,DB00238,P08684,1
3275,DB01520,Q14957,1
3276,DB07242,O43293,1
3277,DB00784,P35354,1
3278,DB00773,Q02880,1
3279,DB06637,Q9NZV8,1
3280,DB08893,P08684,1
3281,DB08477,P00742,1
3282,DB00849,P31644,1
3283,DB08918,P08684,1
3284,DB03453,P60568,1
3285,DB03147,Q9UKU7,1
3286,DB00762,Q969P6,1
3287,DB00983,P11509,1
3288,DB00312,P18505,1
3289,DB01229,P27816,1
3290,DB01567,P78334,1
3291,DB00306,P34903,1
3292,DB01221,Q8TCU5,1
3293,DB00599,P08684,1
3294,DB02078,P30405,1
3295,DB00025,Q8NI22,1
3296,DB04463,P16152,1
3297,DB04938,P08684,1
3298,DB01049,P47870,1
3299,DB01115,P24462,1
3300,DB00865,P08684,1
3301,DB07489,Q9Y6M4,1
3302,DB00477,P11229,1
3303,DB01041,P35354,1
3304,DB00963,P23219,1
3305,DB00705,P24462,1
3306,DB00949,Q12879,1
3307,DB03608,P07477,1
3308,DB00674,P36544,1
3309,DB05254,P05121,1
3310,DB00776,P08684,1
3311,DB00755,P24462,1
3312,DB06016,P28223,1
3313,DB05419,Q9NYX4,1
3314,DB00408,P18089,1
3315,DB00363,P18825,1
3316,DB08233,P20248,1
3317,DB00155,Q9UM07,1
3318,DB07557,Q14994,1
3319,DB01741,P07477,1
3320,DB01076,P35503,1
3321,DB00172,Q8IVL6,1
3322,DB01135,P06276,1
3323,DB07708,P03372,1
3324,DB05804,P24462,1
3325,DB03147,P09622,1
3326,DB00628,P18505,1
3327,DB00436,P55017,1
3328,DB00109,P05181,1
3329,DB00531,P20813,1
3330,DB01442,P54219,1
3331,DB00208,P05177,1
3332,DB03032,Q03013,1
3333,DB03010,Q9NY65,1
3334,DB00655,Q02928,1
3335,DB00988,P35462,1
3336,DB08130,Q02750,1
3337,DB00892,P06276,1
3338,DB00139,O14521,1
3339,DB06151,O14920,1
3340,DB01752,Q9H2P9,1
3341,DB03461,P14550,1
3342,DB00273,P14867,1
3343,DB00659,Q8TCU5,1
3344,DB01238,P35367,1
3345,DB00818,O00519,1
3346,DB00641,P20813,1
3347,DB08536,P24941,1
3348,DB06212,P08684,1
3349,DB00139,Q9UBX3,1
3350,DB09047,P11388,1
3351,DB03496,P49336,1
3352,DB01159,O15554,1
3353,DB00176,P05177,1
3354,DB00462,P20309,1
3355,DB00321,P08912,1
3356,DB01159,O00591,1
3357,DB07223,P07858,1
3358,DB01174,P20813,1
3359,DB07662,P12931,1
3360,DB01021,Q13621,1
3361,DB06738,O15399,1
3362,DB07348,Q99418,1
3363,DB08885,P49765,1
3364,DB00786,Q9H306,1
3365,DB00160,Q8IUZ5,1
3366,DB01234,P10632,1
3367,DB06228,P51589,1
3368,DB00170,P08709,1
3369,DB00767,P35367,1
3370,DB00741,P04150,1
3371,DB01159,P78334,1
3372,DB00945,P11021,1
3373,DB09202,P35368,1
3374,DB01049,P18507,1
3375,DB06207,P35348,1
3376,DB04106,Q16881,1
3377,DB01098,P11712,1
3378,DB02709,Q16678,1
3379,DB01567,P24046,1
3380,DB01236,Q9UN88,1
3381,DB01110,Q12791,1
3382,DB00554,P11712,1
3383,DB05271,P14416,1
3384,DB00972,P08684,1
3385,DB00143,Q7RTV2,1
3386,DB03135,P60174,1
3387,DB01055,P13500,1
3388,DB02010,P49137,1
3389,DB00777,P28335,1
3390,DB00055,P38435,1
3391,DB01281,P42081,1
3392,DB00193,P08684,1
3393,DB08187,P00734,1
3394,DB04326,P05062,1
3395,DB01782,P53779,1
3396,DB00317,P33261,1
3397,DB08482,P03956,1
3398,DB08878,P00374,1
3399,DB04888,P14416,1
3400,DB00276,P11388,1
3401,DB04395,P13569,1
3402,DB00490,P14416,1
3403,DB05153,Q02763,1
3404,DB00675,P50225,1
3405,DB00257,P15538,1
3406,DB00289,Q8TCU5,1
3407,DB08515,O14818,1
3408,DB04725,P35503,1
3409,DB01224,P28335,1
3410,DB07375,P06310,1
3411,DB05447,P41235,1
3412,DB01698,P10632,1
3413,DB00025,P07307,1
3414,DB08231,Q9Y6Y9,1
3415,DB06770,P05181,1
3416,DB00143,P00390,1
3417,DB01161,P46098,1
3418,DB07584,P31749,1
3419,DB00321,P11229,1
3420,DB08412,P01857,1
3421,DB02141,P29474,1
3422,DB00757,P11712,1
3423,DB00799,P13631,1
3424,DB00420,P08684,1
3425,DB01138,P33527,1
3426,DB08453,O14949,1
3427,DB08039,P62158,1
3428,DB00199,P20815,1
3429,DB02142,Q16773,1
3430,DB01800,P15289,1
3431,DB00160,P43007,1
3432,DB00368,P18089,1
3433,DB00552,P00813,1
3434,DB00011,P48551,1
3435,DB02161,P23141,1
3436,DB00674,Q15822,1
3437,DB07228,O14757,1
3438,DB00711,P09917,1
3439,DB04088,P18031,1
3440,DB00030,Q96C24,1
3441,DB05137,Q9GZZ6,1
3442,DB04741,P31930,1
3443,DB01009,P23219,1
3444,DB02709,P08684,1
3445,DB00446,P33261,1
3446,DB00636,P08684,1
3447,DB00157,Q9UBM7,1
3448,DB01761,Q16539,1
3449,DB07421,P10275,1
3450,DB01594,P24046,1
3451,DB04639,P01857,1
3452,DB00679,P05177,1
3453,DB04444,P35749,1
3454,DB00726,P07550,1
3455,DB00608,P10632,1
3456,DB01191,P11509,1
3457,DB00624,Q16696,1
3458,DB04216,Q6NUS8,1
3459,DB00268,P35462,1
3460,DB00788,P35354,1
3461,DB00145,Q14957,1
3462,DB08280,P28845,1
3463,DB00273,P47869,1
3464,DB06891,P00918,1
3465,DB00568,P08172,1
3466,DB08882,P27487,1
3467,DB01241,P05177,1
3468,DB00371,P47870,1
3469,DB07403,Q15118,1
3470,DB01363,Q01959,1
3471,DB00866,P10635,1
3472,DB01118,P04798,1
3473,DB00075,P09693,1
3474,DB00143,Q9NS18,1
3475,DB01782,P33981,1
3476,DB01632,P00492,1
3477,DB00128,O75746,1
3478,DB00296,P10635,1
3479,DB07976,Q02127,1
3480,DB03907,P21964,1
3481,DB05036,Q15185,1
3482,DB01181,P10632,1
3483,DB09303,Q8NBP7,1
3484,DB00451,P10632,1
3485,DB00533,P10632,1
3486,DB00002,P00736,1
3487,DB02494,P62917,1
3488,DB04896,P23975,1
3489,DB01388,P10635,1
3490,DB08676,P49354,1
3491,DB00323,P11712,1
3492,DB00988,P33261,1
3493,DB08868,P78329,1
3494,DB05338,P03372,1
3495,DB04825,P62158,1
3496,DB00031,P02671,1
3497,DB00461,P35354,1
3498,DB01558,P31644,1
3499,DB00306,O14764,1
3500,DB04715,P11309,1
3501,DB07220,P24941,1
3502,DB03773,P04746,1
3503,DB01227,P24462,1
3504,DB00132,O60427,1
3505,DB01905,P07477,1
3506,DB00604,P20815,1
3507,DB00749,O60656,1
3508,DB00341,P35367,1
3509,DB07668,P17538,1
3510,DB04795,P23141,1
3511,DB00237,P42262,1
3512,DB07383,P17538,1
3513,DB00459,P28702,1
3514,DB08439,P02788,1
3515,DB00449,P22303,1
3516,DB05335,P35354,1
3517,DB00313,P45954,1
3518,DB00145,P23434,1
3519,DB02494,Q96L21,1
3520,DB00349,P31644,1
3521,DB00416,Q15822,1
3522,DB00653,Q02641,1
3523,DB00477,P21728,1
3524,DB09078,P21802,1
3525,DB01011,P05181,1
3526,DB03461,Q6UWP2,1
3527,DB00563,P00374,1
3528,DB00457,P18089,1
3529,DB07444,P53355,1
3530,DB03516,P47989,1
3531,DB01972,Q16774,1
3532,DB06942,P00734,1
3533,DB03214,Q96RQ9,1
3534,DB00125,P78540,1
3535,DB00145,Q9P0Z9,1
3536,DB00312,Q14957,1
3537,DB02701,P00338,1
3538,DB00572,P08173,1
3539,DB01544,P33261,1
3540,DB07218,Q9UQF2,1
3541,DB01067,P08684,1
3542,DB01685,P47989,1
3543,DB01116,Q9GZZ6,1
3544,DB07141,P00374,1
3545,DB06144,P25100,1
3546,DB08889,P40306,1
3547,DB00794,Q16445,1
3548,DB05875,P06276,1
3549,DB00937,Q01959,1
3550,DB00157,O95167,1
3551,DB04824,O60656,1
3552,DB00157,O95182,1
3553,DB01193,P08588,1
3554,DB00342,P08684,1
3555,DB01041,P11712,1
3556,DB01167,P04798,1
3557,DB00144,P48651,1
3558,DB01586,P05181,1
3559,DB04318,P24347,1
3560,DB00126,Q6NS38,1
3561,DB00951,P05181,1
3562,DB08236,O15144,1
3563,DB04700,Q9Y2Q3,1
3564,DB03814,P30041,1
3565,DB07106,P50135,1
3566,DB05492,P28335,1
3567,DB01411,P12724,1
3568,DB08838,Q9UHC3,1
3569,DB05744,P01375,1
3570,DB00546,P31644,1
3571,DB01559,Q8N1C3,1
3572,DB00721,Q86W47,1
3573,DB00679,P35348,1
3574,DB00627,Q8TDS4,1
3575,DB00909,P33261,1
3576,DB00242,P31350,1
3577,DB00969,P08684,1
3578,DB01068,P18505,1
3579,DB00197,Q9HAW9,1
3580,DB00031,Q07954,1
3581,DB07135,P27487,1
3582,DB00148,P12532,1
3583,DB01186,P35348,1
3584,DB01577,P27338,1
3585,DB01238,P50406,1
3586,DB08313,O60760,1
3587,DB00147,O00764,1
3588,DB07207,P13726,1
3589,DB00114,P11926,1
3590,DB01752,P50135,1
3591,DB06738,P11712,1
3592,DB00257,P24462,1
3593,DB00786,P24347,1
3594,DB04369,P35030,1
3595,DB03814,P36405,1
3596,DB00142,O94925,1
3597,DB00454,P08912,1
3598,DB01129,P08684,1
3599,DB00543,P48169,1
3600,DB03796,Q14541,1
3601,DB05039,P22309,1
3602,DB07585,P31749,1
3603,DB01406,P13500,1
3604,DB00908,P08684,1
3605,DB00487,P05177,1
3606,DB07750,P24941,1
3607,DB00674,P11230,1
3608,DB05194,P15509,1
3609,DB00266,Q9BQB6,1
3610,DB08449,P15121,1
3611,DB00316,P05177,1
3612,DB01628,P11712,1
3613,DB03088,O43612,1
3614,DB07702,Q92731,1
3615,DB00477,P25100,1
3616,DB00898,P28332,1
3617,DB02266,P23219,1
3618,DB03319,P42262,1
3619,DB01244,P62158,1
3620,DB00184,P11509,1
3621,DB00119,P80404,1
3622,DB01231,P11229,1
3623,DB03880,P39900,1
3624,DB03461,P00374,1
3625,DB01189,Q16445,1
3626,DB00992,P12314,1
3627,DB00705,P10632,1
3628,DB03121,P14555,1
3629,DB00773,P35354,1
3630,DB01179,P08684,1
3631,DB07615,O60760,1
3632,DB01233,P19099,1
3633,DB07393,P00390,1
3634,DB00122,P49585,1
3635,DB01223,P30542,1
3636,DB00377,P46098,1
3637,DB01118,P11509,1
3638,DB00665,P10632,1
3639,DB05220,O14965,1
3640,DB02343,P22303,1
3641,DB04230,O75390,1
3642,DB08954,Q13224,1
3643,DB00145,Q7Z2H8,1
3644,DB06103,P20839,1
3645,DB01268,P35968,1
3646,DB00675,P23141,1
3647,DB03581,P06744,1
3648,DB07954,O60658,1
3649,DB06148,P31645,1
3650,DB06695,P00734,1
3651,DB08021,P53779,1
3652,DB08214,P35228,1
3653,DB00824,Q07343,1
3654,DB00767,P08912,1
3655,DB03441,P15085,1
3656,DB07198,Q92731,1
3657,DB05469,P35348,1
3658,DB07512,P27338,1
3659,DB06674,P01375,1
3660,DB08697,P00749,1
3661,DB01239,P41595,1
3662,DB08695,O60760,1
3663,DB08056,P06239,1
3664,DB03758,P10515,1
3665,DB00860,P11509,1
3666,DB00797,P08913,1
3667,DB04751,P12931,1
3668,DB03136,P07477,1
3669,DB00171,P00519,1
3670,DB04957,P15382,1
3671,DB06691,P10635,1
3672,DB05435,Q5NUL3,1
3673,DB00043,P12319,1
3674,DB03150,P23919,1
3675,DB05471,Q00653,1
3676,DB08087,P10275,1
3677,DB05036,Q96KG9,1
3678,DB06216,P35462,1
3679,DB08233,P24941,1
3680,DB01363,P21397,1
3681,DB00475,Q16445,1
3682,DB00131,Q07343,1
3683,DB05072,P25103,1
3684,DB07757,Q92731,1
3685,DB00918,P31513,1
3686,DB00074,P08637,1
3687,DB03461,P16435,1
3688,DB07760,P13051,1
3689,DB00838,P04150,1
3690,DB00459,P13631,1
3691,DB08241,P20248,1
3692,DB01628,P05177,1
3693,DB03110,Q16539,1
3694,DB00610,P35348,1
3695,DB00745,P20815,1
3696,DB00277,P10635,1
3697,DB02709,P23219,1
3698,DB00358,P29274,1
3699,DB07400,P00734,1
3700,DB00753,P20813,1
3701,DB02077,P29475,1
3702,DB02379,O60264,1
3703,DB01162,Q9H252,1
3704,DB01050,P12104,1
3705,DB03722,P09874,1
3706,DB00659,P78334,1
3707,DB00091,P11712,1
3708,DB01090,Q9GZZ6,1
3709,DB00342,P10632,1
3710,DB01621,P28223,1
3711,DB08846,P68400,1
3712,DB06880,P27487,1
3713,DB03525,P12931,1
3714,DB00188,Q13200,1
3715,DB04725,Q9NZK7,1
3716,DB00134,P31153,1
3717,DB00157,P17516,1
3718,DB01225,P00742,1
3719,DB03083,P78368,1
3720,DB02796,P00491,1
3721,DB00630,P38606,1
3722,DB01403,P08912,1
3723,DB00648,P15538,1
3724,DB07088,P00734,1
3725,DB00905,P42330,1
3726,DB00349,Q9UN88,1
3727,DB00227,Q92769,1
3728,DB00363,P28222,1
3729,DB00712,P35503,1
3730,DB00640,P29274,1
3731,DB08330,P00156,1
3732,DB08596,P07998,1
3733,DB06616,P11274,1
3734,DB00582,Q01740,1
3735,DB00837,Q9UBS5,1
3736,DB00142,P24298,1
3737,DB08818,O14594,1
3738,DB00533,P23219,1
3739,DB00862,Q13956,1
3740,DB08766,P28838,1
3741,DB00248,P21728,1
3742,DB05165,P06730,1
3743,DB04775,P68133,1
3744,DB01122,P06276,1
3745,DB00246,P28221,1
3746,DB01399,P35354,1
3747,DB03058,P00746,1
3748,DB04141,P31040,1
3749,DB06969,P07900,1
3750,DB00792,P35367,1
3751,DB08912,Q8NG66,1
3752,DB04233,P04118,1
3753,DB02299,P22459,1
3754,DB00110,P02746,1
3755,DB07033,O15530,1
3756,DB00925,P18825,1
3757,DB00254,P08684,1
3758,DB07177,Q8N8N7,1
3759,DB00864,P24462,1
3760,DB00145,P48067,1
3761,DB00842,P47869,1
3762,DB02740,P61769,1
3763,DB03026,P60174,1
3764,DB00836,P10632,1
3765,DB01032,Q96RD7,1
3766,DB00112,P15692,1
3767,DB04951,P09958,1
3768,DB00458,P24462,1
3769,DB05749,P11511,1
3770,DB00162,Q9NYR8,1
3771,DB07778,O14957,1
3772,DB03519,P00480,1
3773,DB01361,P08684,1
3774,DB00508,P06276,1
3775,DB00278,P08684,1
3776,DB01159,P20813,1
3777,DB00081,P02746,1
3778,DB02660,Q07343,1
3779,DB00897,O14764,1
3780,DB00157,P48728,1
3781,DB04894,P35346,1
3782,DB04217,P32929,1
3783,DB08932,P25101,1
3784,DB06262,P13945,1
3785,DB00647,P10635,1
3786,DB01171,P10635,1
3787,DB01622,P21728,1
3788,DB01353,P47869,1
3789,DB08880,Q02127,1
3790,DB00622,P11229,1
3791,DB00567,P10635,1
3792,DB08615,P22303,1
3793,DB07845,P45983,1
3794,DB04932,P29275,1
3795,DB00642,Q99808,1
3796,DB03124,P42574,1
3797,DB07995,P17612,1
3798,DB07005,P00734,1
3799,DB06779,P15692,1
3800,DB01437,P28472,1
3801,DB00201,Q14123,1
3802,DB01375,P63316,1
3803,DB00973,P35503,1
3804,DB06929,P00734,1
3805,DB00973,P15144,1
3806,DB00850,P08684,1
3807,DB03092,P19961,1
3808,DB08180,P49354,1
3809,DB00763,P07202,1
3810,DB08889,P28065,1
3811,DB00628,P47869,1
3812,DB00413,P21728,1
3813,DB00171,Q9NUB1,1
3814,DB02726,P60174,1
3815,DB00334,P21917,1
3816,DB04838,P54289,1
3817,DB04881,P08183,1
3818,DB03971,P04746,1
3819,DB00349,P08684,1
3820,DB08798,P11712,1
3821,DB05271,P08684,1
3822,DB03847,P00734,1
3823,DB07980,Q494W8,1
3824,DB00408,P25021,1
3825,DB00799,P10276,1
3826,DB06695,P16662,1
3827,DB00281,P20815,1
3828,DB07210,P24941,1
3829,DB01558,P48169,1
3830,DB00381,P04798,1
3831,DB07630,P00742,1
3832,DB00005,P08637,1
3833,DB01198,P14867,1
3834,DB00496,P20309,1
3835,DB00799,P28702,1
3836,DB00831,Q9NYX4,1
3837,DB01238,P21917,1
3838,DB00546,P47870,1
3839,DB07364,Q15078,1
3840,DB00477,P17405,1
3841,DB00596,P04150,1
3842,DB00313,Q9UQD0,1
3843,DB08377,P01857,1
3844,DB06713,P08842,1
3845,DB04552,P04054,1
3846,DB07128,P00734,1
3847,DB00498,Q9BQB6,1
3848,DB00313,Q9NY72,1
3849,DB00141,P15291,1
3850,DB00719,P08684,1
3851,DB01167,P20815,1
3852,DB00252,P10632,1
3853,DB01280,Q16854,1
3854,DB08426,P00742,1
3855,DB00726,P35348,1
3856,DB03405,P43235,1
3857,DB01488,P50406,1
3858,DB07394,P36542,1
3859,DB00143,P21266,1
3860,DB00426,P08684,1
3861,DB00751,P20813,1
3862,DB08896,Q16832,1
3863,DB00901,P07550,1
3864,DB05077,P21554,1
3865,DB00692,P35348,1
3866,DB07297,P06239,1
3867,DB00868,Q14524,1
3868,DB00334,P35367,1
3869,DB07692,P14618,1
3870,DB04447,P09382,1
3871,DB00604,Q12809,1
3872,DB00171,Q9Y4W6,1
3873,DB00401,P20815,1
3874,DB01589,P28476,1
3875,DB03597,Q03013,1
3876,DB00897,P18505,1
3877,DB02952,P06850,1
3878,DB07841,O95749,1
3879,DB00809,P11229,1
3880,DB01028,P11509,1
3881,DB00418,O60391,1
3882,DB01219,P21817,1
3883,DB04801,Q03181,1
3884,DB00142,P42262,1
3885,DB01420,P10275,1
3886,DB00721,Q9UGI6,1
3887,DB01708,Q05586,1
3888,DB00593,O43497,1
3889,DB07675,P37231,1
3890,DB08916,P00533,1
3891,DB04079,P08100,1
3892,DB00714,P14416,1
3893,DB04214,P24666,1
3894,DB00952,P28221,1
3895,DB00201,P27815,1
3896,DB00842,P18507,1
3897,DB03568,P06276,1
3898,DB08794,P15104,1
3899,DB03807,Q07343,1
3900,DB01412,P29274,1
3901,DB04275,P35270,1
3902,DB03661,P18031,1
3903,DB00139,P53597,1
3904,DB00368,Q05940,1
3905,DB09291,P10635,1
3906,DB01325,P55011,1
3907,DB01866,P12931,1
3908,DB00508,P41595,1
3909,DB07731,P24941,1
3910,DB01394,Q9H4B7,1
3911,DB01844,Q9UNI1,1
3912,DB02659,P00395,1
3913,DB00983,P33261,1
3914,DB04436,P04179,1
3915,DB00033,P15260,1
3916,DB01016,Q15842,1
3917,DB09570,P11712,1
3918,DB01577,P23975,1
3919,DB05217,P43490,1
3920,DB00568,P20309,1
3921,DB01076,P35869,1
3922,DB07531,P24941,1
3923,DB06603,Q9UBN7,1
3924,DB02659,P62508,1
3925,DB00806,P05177,1
3926,DB08085,P10828,1
3927,DB06151,Q05586,1
3928,DB03020,P00326,1
3929,DB00480,P33151,1
3930,DB05255,Q5T601,1
3931,DB01233,Q13639,1
3932,DB09028,P43681,1
3933,DB00139,Q9BZW2,1
3934,DB01171,P33261,1
3935,DB02533,P35228,1
3936,DB01962,P08631,1
3937,DB01129,P10635,1
3938,DB07707,Q15596,1
3939,DB00316,P08684,1
3940,DB00114,P04181,1
3941,DB00141,O60909,1
3942,DB07008,P35228,1
3943,DB07509,P37231,1
3944,DB00185,P11229,1
3945,DB09128,P18825,1
3946,DB08232,P13726,1
3947,DB05210,P27986,1
3948,DB08815,P18825,1
3949,DB04871,P08684,1
3950,DB01191,P33261,1
3951,DB01191,P28335,1
3952,DB09036,P05231,1
3953,DB00619,P00519,1
3954,DB00390,P05023,1
3955,DB09073,P11802,1
3956,DB00333,P10632,1
3957,DB01327,P51580,1
3958,DB00683,P24462,1
3959,DB00738,P08684,1
3960,DB00055,P05154,1
3961,DB00172,Q9UN76,1
3962,DB01767,P07477,1
3963,DB01098,P20815,1
3964,DB00989,P22303,1
3965,DB01181,P11509,1
3966,DB01306,P05177,1
3967,DB04889,P14416,1
3968,DB08397,P18031,1
3969,DB00338,P05108,1
3970,DB01962,P10721,1
3971,DB03925,P08246,1
3972,DB03754,P17707,1
3973,DB01110,P05177,1
3974,DB08618,P01859,1
3975,DB01406,P08684,1
3976,DB00128,P00505,1
3977,DB01242,P28223,1
3978,DB04315,Q8N142,1
3979,DB07380,P17538,1
3980,DB07779,P27487,1
3981,DB00120,Q9Y285,1
3982,DB04476,P80188,1
3983,DB01136,P35348,1
3984,DB07186,P53350,1
3985,DB01173,P05181,1
3986,DB04602,P61927,1
3987,DB01548,P41145,1
3988,DB06681,P33681,1
3989,DB00216,P41595,1
3990,DB00661,P33260,1
3991,DB01149,P28335,1
3992,DB00590,P33261,1
3993,DB01259,P08684,1
3994,DB00031,P00747,1
3995,DB02494,P61313,1
3996,DB01395,P08235,1
3997,DB07131,P07477,1
3998,DB00877,P20815,1
3999,DB01068,P47870,1
4000,DB00734,P35348,1
4001,DB01356,P29218,1
4002,DB01076,P08684,1
4003,DB06603,Q969S8,1
4004,DB00818,Q9HAW9,1
4005,DB00909,P35218,1
4006,DB01624,P35367,1
4007,DB00813,P41143,1
4008,DB00217,P18825,1
4009,DB01025,P80511,1
4010,DB07311,O14757,1
4011,DB08356,Q16654,1
4012,DB00202,Q9GZZ6,1
4013,DB00176,P33261,1
4014,DB00843,P22303,1
4015,DB00312,P48169,1
4016,DB03796,O43617,1
4017,DB08068,Q16539,1
4018,DB00408,P14416,1
4019,DB06684,P08684,1
4020,DB00834,P20815,1
4021,DB08897,P20309,1
4022,#Drug,Gene,1
4023,DB06689,P05181,1
4024,DB00549,P33261,1
4025,DB07251,P54760,1
4026,DB00142,Q9UPY5,1
4027,DB01183,P03372,1
4028,DB02952,P01303,1
4029,DB00248,P21917,1
4030,DB01708,Q9UN88,1
4031,DB04272,P62312,1
4032,DB02281,Q13126,1
4033,DB00675,P24462,1
4034,DB07278,P00734,1
4035,DB02091,P20248,1
4036,DB00081,P31994,1
4037,DB04855,O60840,1
4038,DB00824,P29274,1
4039,DB01708,Q14994,1
4040,DB04855,P08588,1
4041,DB01181,P11712,1
4042,DB01355,P31644,1
4043,DB00197,P37231,1
4044,DB00334,P28222,1
4045,DB00696,P23975,1
4046,DB00589,P28222,1
4047,DB00752,P27338,1
4048,DB06693,P23141,1
4049,DB07879,P56524,1
4050,DB01365,P18825,1
4051,DB07428,P69905,1
4052,DB00534,P51649,1
4053,DB01213,P05181,1
4054,DB00041,P31785,1
4055,DB00794,P18507,1
4056,DB01388,Q01668,1
4057,DB00233,P09917,1
4058,DB00408,Q01959,1
4059,DB02563,P30084,1
4060,DB00162,Q8TC12,1
