,Drug_ID,Protein_ID,label
4219,DB00203,P33261,1
4220,DB00284,P10253,1
4221,DB00139,O60568,1
4222,DB00157,O96000,1
4223,DB06282,P35367,1
4224,DB02341,Q9UNI1,1
4225,DB03796,P00709,1
4226,DB08349,Q16539,1
4227,DB00242,Q7LG56,1
4228,DB00216,P08684,1
4229,DB00436,P55017,1
4230,DB01559,P47869,1
4231,DB01599,P23141,1
4232,DB01021,P05023,1
4233,DB01055,P13500,1
4234,DB00420,P28335,1
4235,DB00306,Q8N1C3,1
4236,DB03661,Q9H4G4,1
4237,DB00307,P08684,1
4238,DB09280,P20813,1
4239,DB02153,P51003,1
4240,DB00502,O60656,1
4241,DB04119,Q9UQM7,1
4242,DB01567,P14867,1
4243,DB00035,P30518,1
4244,DB04297,Q8WUI4,1
4245,DB04395,Q12756,1
4246,DB07132,O15530,1
4247,DB00543,Q16445,1
4248,DB00247,P41595,1
4249,DB08340,P68400,1
4250,DB00549,P23219,1
4251,DB04786,P21817,1
4252,DB02494,P62913,1
4253,DB00011,P17181,1
4254,DB01131,P05177,1
4255,DB04655,P50135,1
4256,DB07362,O14965,1
4257,DB00312,Q13224,1
4258,DB05147,P68366,1
4259,DB04639,P01857,1
4260,DB00627,P40261,1
4261,DB00635,P08684,1
4262,DB06875,Q92731,1
4263,DB08303,P42262,1
4264,DB00783,P05177,1
4265,DB00989,P06276,1
4266,DB03747,P07686,1
4267,DB01424,P33260,1
4268,DB05246,O43497,1
4269,DB00533,P10632,1
4270,DB00139,P13674,1
4271,DB05745,P55786,1
4272,DB01267,P10635,1
4273,DB00195,P08588,1
4274,DB04077,P84077,1
4275,DB00312,Q8N1C3,1
4276,DB08892,Q9UBS5,1
4277,DB00074,P01589,1
4278,DB04833,P08684,1
4279,DB00255,P08684,1
4280,DB01005,P23921,1
4281,DB01352,P31644,1
4282,DB01363,Q05940,1
4283,DB00230,O00555,1
4284,DB01466,P08684,1
4285,DB00142,Q8N5Z0,1
4286,DB00705,P11712,1
4287,DB00751,P34969,1
4288,DB00675,P17252,1
4289,DB00628,P18505,1
4290,DB00546,O14764,1
4291,DB00142,O15382,1
4292,DB00313,P11712,1
4293,DB07207,P08709,1
4294,DB00477,P21728,1
4295,DB01041,P04798,1
4296,DB08218,P24941,1
4297,DB00214,Q13621,1
4298,DB00157,P00326,1
4299,DB02526,P07477,1
4300,DB07653,O14757,1
4301,DB00363,P18825,1
4302,DB02379,P05162,1
4303,DB05131,P00740,1
4304,DB01944,Q7Z406,1
4305,DB00373,P07550,1
4306,DB01151,P28223,1
4307,DB00111,P12318,1
4308,DB08772,O60218,1
4309,DB04156,Q9GZU7,1
4310,DB01727,P48735,1
4311,DB07708,Q15596,1
4312,DB00678,P33261,1
4313,DB00180,P04150,1
4314,DB08811,O00408,1
4315,DB00107,P30559,1
4316,DB01807,Q16539,1
4317,DB01011,P08684,1
4318,DB00882,P03372,1
4319,DB04606,P08709,1
4320,DB05916,Q15116,1
4321,DB01435,P10632,1
4322,DB07277,P00742,1
4323,DB00594,P19801,1
4324,DB00481,P10632,1
4325,DB01388,O95180,1
4326,DB00829,P11712,1
4327,DB01221,P20309,1
4328,DB01359,P28222,1
4329,DB00334,P31513,1
4330,DB05147,Q13885,1
4331,DB01041,P20815,1
4332,DB00197,P11474,1
4333,DB04020,Q92731,1
4334,DB03271,P35228,1
4335,DB01174,P33261,1
4336,DB02726,P14618,1
4337,DB05651,Q13547,1
4338,DB07374,P61927,1
4339,DB00769,P08684,1
4340,DB02512,P04075,1
4341,DB00477,P05181,1
4342,DB03010,Q71U36,1
4343,DB07574,Q71U36,1
4344,DB08794,P15104,1
4345,DB05394,P09172,1
4346,DB03976,P07477,1
4347,DB06151,O14920,1
4348,DB01365,P07550,1
4349,DB08490,P45452,1
4350,DB01117,Q02127,1
4351,DB00030,P06213,1
4352,DB08896,P33261,1
4353,DB00074,P14784,1
4354,DB02379,O60264,1
4355,DB00744,P11712,1
4356,DB00758,P23141,1
4357,DB08818,Q14520,1
4358,DB00726,P11712,1
4359,DB01352,P47869,1
4360,DB01068,P18505,1
4361,DB00316,P19224,1
4362,DB07067,P27487,1
4363,DB00575,P25100,1
4364,DB00996,Q12879,1
4365,DB00721,Q9H2S1,1
4366,DB01224,P35367,1
4367,DB00773,P11388,1
4368,DB00851,P04798,1
4369,DB04315,P49411,1
4370,DB01138,P08684,1
4371,DB00898,P00326,1
4372,DB00458,P28223,1
4373,DB01353,P36544,1
4374,DB01403,P11229,1
4375,DB03932,P20701,1
4376,DB01050,P33261,1
4377,DB06098,P45880,1
4378,DB02845,P06276,1
4379,DB00777,P35348,1
4380,DB00922,Q14654,1
4381,DB01050,P00750,1
4382,DB00370,P41145,1
4383,DB00712,O60656,1
4384,DB00585,P25021,1
4385,DB08912,P53667,1
4386,DB00071,P48745,1
4387,DB06837,Q9UNA0,1
4388,DB07046,Q02750,1
4389,DB01411,P08684,1
4390,DB00237,O14764,1
4391,DB00162,Q92781,1
4392,DB00381,P54289,1
4393,DB07101,Q02750,1
4394,DB01296,P33261,1
4395,DB00703,P10635,1
4396,DB00370,P31645,1
4397,DB00268,P28223,1
4398,DB00458,P05177,1
4399,DB00641,P16662,1
4400,DB00321,P20813,1
4401,DB00459,P10276,1
4402,DB00758,P08684,1
4403,DB00108,P05362,1
4404,DB00237,Q99928,1
4405,DB07584,P31749,1
4406,DB00318,P24462,1
4407,DB00811,P22413,1
4408,DB01394,P07437,1
4409,DB04841,O43497,1
4410,DB06070,P07900,1
4411,DB07107,P61925,1
4412,DB05042,P50406,1
4413,DB00123,Q8WY07,1
4414,DB00920,Q08499,1
4415,DB00157,P04035,1
4416,DB08258,P34913,1
4417,DB00975,O76074,1
4418,DB00968,P20711,1
4419,DB03461,P04035,1
4420,DB03086,P50579,1
4421,DB00788,P05177,1
4422,DB00162,O94788,1
4423,DB00197,P22310,1
4424,DB09202,P18825,1
4425,DB00116,P34897,1
4426,DB00457,Q9NS40,1
4427,DB00608,P01375,1
4428,DB00589,P10635,1
4429,DB00434,P28335,1
4430,DB08058,Q9Y6F1,1
4431,DB01076,P10632,1
4432,DB06292,P11712,1
4433,DB03461,P29475,1
4434,DB02759,P61626,1
4435,DB00231,Q99928,1
4436,DB01076,P20813,1
4437,DB04832,P21397,1
4438,DB00127,Q96F10,1
4439,DB00449,P35348,1
4440,DB01156,P23975,1
4441,DB01095,P20815,1
4442,DB02183,P49773,1
4443,DB01880,P14174,1
4444,DB00794,P42262,1
4445,DB08691,P49761,1
4446,DB07724,Q03181,1
4447,DB04861,P08588,1
4448,DB03297,P04179,1
4449,DB01041,P33261,1
4450,DB04005,Q9BZX2,1
4451,DB02326,P22894,1
4452,DB03070,P12268,1
4453,DB00051,P01375,1
4454,DB00349,P31644,1
4455,DB06774,P21397,1
4456,DB00655,P11712,1
4457,DB00171,P33121,1
4458,DB00926,P10276,1
4459,DB00397,P07550,1
4460,DB00199,P20815,1
4461,DB00201,Q07343,1
4462,DB05578,P35968,1
4463,DB06841,P00734,1
4464,DB00188,P10635,1
4465,DB01039,Q07869,1
4466,DB01046,P16152,1
4467,DB00836,P20813,1
4468,DB06216,P35367,1
4469,DB01224,P21728,1
4470,DB09570,P20813,1
4471,DB07164,P24941,1
4472,DB02353,P13501,1
4473,DB00157,Q16798,1
4474,DB01176,P49888,1
4475,DB06678,P28335,1
4476,DB01142,P08172,1
4477,DB03621,P62942,1
4478,DB07835,Q16539,1
4479,DB06062,P01584,1
4480,DB08447,Q9NZK7,1
4481,DB01081,P41143,1
4482,DB00157,O43677,1
4483,DB00586,P14555,1
4484,DB01127,P11511,1
4485,DB05915,O14793,1
4486,DB01361,P11509,1
4487,DB00976,P24462,1
4488,DB00668,P13945,1
4489,DB02527,P10644,1
4490,DB04938,P08684,1
4491,DB00098,P06756,1
4492,DB07519,P56817,1
4493,DB01067,P37231,1
4494,DB03777,O15530,1
4495,DB02435,P07477,1
4496,DB04077,O14717,1
4497,DB07533,P20248,1
4498,DB01050,P06133,1
4499,DB08673,P24941,1
4500,DB05470,P01584,1
4501,DB06678,P08913,1
4502,DB00898,Q9Y698,1
4503,DB06655,P43220,1
4504,DB01211,P08183,1
4505,DB00862,Q13956,1
4506,DB02299,P22459,1
4507,DB00157,P04406,1
4508,DB00209,P11229,1
4509,DB08808,P08588,1
4510,DB00624,P04798,1
4511,DB08236,P61158,1
4512,DB06213,P29274,1
4513,DB00130,Q06203,1
4514,DB00114,Q9Y600,1
4515,DB03262,P00918,1
4516,DB00690,P47870,1
4517,DB03760,P10515,1
4518,DB00842,P47869,1
4519,DB00091,P10635,1
4520,DB00131,Q9Y478,1
4521,DB05458,P43681,1
4522,DB08878,P00374,1
4523,DB02373,P49789,1
4524,DB07313,P50579,1
4525,DB00869,P08684,1
4526,DB00901,P07550,1
4527,DB00813,P08684,1
4528,DB01942,O14936,1
4529,DB00734,P35462,1
4530,DB00731,P08684,1
4531,DB00145,P23378,1
4532,DB07026,P39900,1
4533,DB00690,P31644,1
4534,DB08846,P05771,1
4535,DB07688,P24941,1
4536,DB01388,Q13936,1
4537,DB00157,P11177,1
4538,DB01693,P12268,1
4539,DB01095,P35503,1
4540,DB06603,P56524,1
4541,DB07032,Q92731,1
4542,DB08896,P20813,1
4543,DB05198,P35968,1
4544,DB00661,P33261,1
4545,DB06991,Q16539,1
4546,DB06791,P30874,1
4547,DB00162,Q8TC12,1
4548,DB05146,P16234,1
4549,DB08640,Q9UNI1,1
4550,DB00549,P33261,1
4551,DB08133,P24941,1
4552,DB01708,Q13224,1
4553,DB00448,P10632,1
4554,DB03455,P60568,1
4555,DB02640,P50579,1
4556,DB04820,P21397,1
4557,DB05446,P02749,1
4558,DB00188,P28074,1
4559,DB01159,P48169,1
4560,DB00396,P05177,1
4561,DB00418,O15399,1
4562,DB04840,P23975,1
4563,DB00155,P29474,1
4564,DB01135,P06276,1
4565,DB06589,Q08881,1
4566,DB00349,Q8N1C3,1
4567,DB04818,P27338,1
4568,DB01992,P43155,1
4569,DB08043,P00519,1
4570,DB00543,P14416,1
4571,DB06719,P22888,1
4572,DB05194,P15509,1
4573,DB01159,Q8N1C3,1
4574,DB04315,P60953,1
4575,DB06905,P67775,1
4576,DB00304,P03372,1
4577,DB01183,P10632,1
4578,DB07122,P00749,1
4579,DB08220,Q15788,1
4580,DB01007,Q16850,1
4581,DB05171,Q96BI3,1
4582,DB06603,Q9UKV0,1
4583,DB08897,P08173,1
4584,DB00243,P08684,1
4585,DB00592,P10635,1
4586,DB08608,Q15119,1
4587,DB02850,P32754,1
4588,DB01241,Q07869,1
4589,DB00726,P08173,1
4590,DB01146,P35367,1
4591,DB04530,O60493,1
4592,DB08811,P08684,1
4593,DB06706,P35348,1
4594,DB00891,P11712,1
4595,DB00999,P55017,1
4596,DB06840,P07477,1
4597,DB03793,P14920,1
4598,DB01087,P10635,1
4599,DB00523,P10276,1
4600,DB01752,Q14353,1
4601,DB00163,O76054,1
4602,DB00850,P62158,1
4603,DB01045,Q9Y6L6,1
4604,DB08231,P62158,1
4605,DB01103,P08684,1
4606,DB00557,P10635,1
4607,DB00313,Q8IWT1,1
4608,DB00753,P42261,1
4609,DB07141,P00374,1
4610,DB08901,P08684,1
4611,DB08070,P61925,1
4612,DB01049,P28472,1
4613,DB01115,P05181,1
4614,DB01115,P10635,1
4615,DB07121,P78536,1
4616,DB03865,P05981,1
4617,DB00121,Q13085,1
4618,DB08234,P00374,1
4619,DB00818,P33261,1
4620,DB00818,P48169,1
4621,DB00014,P22888,1
4622,DB01200,P28222,1
4623,DB00208,P05181,1
4624,DB05812,P10632,1
4625,DB03814,Q8IWL2,1
4626,DB03461,P35270,1
4627,DB00025,P00734,1
4628,DB00131,Q13131,1
4629,DB02559,P00374,1
4630,DB00852,P60568,1
4631,DB03575,Q99720,1
4632,DB00659,Q8TCU5,1
4633,DB04946,P35348,1
4634,DB00120,O95363,1
4635,DB07419,P10275,1
4636,DB01277,P11717,1
4637,DB00227,P24462,1
4638,DB00119,O95907,1
4639,DB02741,P13631,1
4640,DB05294,P00533,1
4641,DB00548,P14679,1
4642,DB00078,P02745,1
4643,DB00864,P20815,1
4644,DB01239,P41595,1
4645,DB00207,P05177,1
4646,DB00856,P47989,1
4647,DB00361,P10635,1
4648,DB02546,Q9UBN7,1
4649,DB02494,P55769,1
4650,DB00726,P08913,1
4651,DB00501,P05177,1
4652,DB04906,P63098,1
4653,DB05075,P41240,1
4654,DB04315,P11233,1
4655,DB07380,P17538,1
4656,DB00292,P19099,1
4657,DB06203,P08684,1
4658,DB00208,P05177,1
4659,DB00215,P31645,1
4660,DB07684,P00750,1
4661,DB07457,O15530,1
4662,DB01942,P14621,1
4663,DB05219,Q08499,1
4664,DB02859,O00763,1
4665,DB00312,P78334,1
4666,DB01035,P10635,1
4667,DB08918,P23975,1
4668,DB07854,P61925,1
4669,DB01442,P54219,1
4670,DB08363,P04637,1
4671,DB01041,P23219,1
4672,DB00191,P05177,1
4673,DB01016,O60706,1
4674,DB08384,Q9Y233,1
4675,DB00210,P10826,1
4676,DB01306,P06213,1
4677,DB01677,P16930,1
4678,DB06262,P13945,1
4679,DB00626,P01023,1
4680,DB00138,Q07837,1
4681,DB08901,P00519,1
4682,DB00367,P18405,1
4683,DB04464,Q92696,1
4684,DB00674,P11230,1
4685,DB00228,Q99928,1
4686,DB00700,P08235,1
4687,DB00091,P10632,1
4688,DB01104,Q01959,1
4689,DB02379,Q6UWM7,1
4690,DB01169,O14920,1
4691,DB01076,P11712,1
4692,DB04662,P24941,1
4693,DB08798,P11712,1
4694,DB00172,Q99884,1
4695,DB00590,P35348,1
4696,DB00459,P13631,1
4697,DB01320,P20813,1
4698,DB00384,P05177,1
4699,DB00641,P10635,1
4700,DB07080,P28702,1
4701,DB00633,P08913,1
4702,DB00081,P08637,1
4703,DB03725,P35558,1
4704,DB04972,P09211,1
4705,DB07550,P00734,1
4706,DB03073,P09874,1
4707,DB00718,P27144,1
4708,DB00157,P21695,1
4709,DB01028,P11509,1
4710,DB00200,Q9BXJ7,1
4711,DB00463,Q16445,1
4712,DB05187,Q03181,1
4713,DB08694,P20248,1
4714,DB00276,P11388,1
4715,DB01871,Q9UBX1,1
4716,DB00906,P30531,1
4717,DB00197,P24462,1
4718,DB00636,P05181,1
4719,DB00543,P34903,1
4720,DB00257,P05177,1
4721,DB02063,P07477,1
4722,DB05715,Q16739,1
4723,DB00246,P28566,1
4724,DB01437,P34903,1
4725,DB00940,P11229,1
4726,DB00151,P48637,1
4727,DB03403,P30085,1
4728,DB05087,P48169,1
4729,DB04400,P00439,1
4730,DB00129,P04181,1
4731,DB01107,O14764,1
4732,DB01054,Q13936,1
4733,DB00819,P43166,1
4734,DB03760,Q15120,1
4735,DB00944,P06276,1
4736,DB00285,P31645,1
4737,DB00586,P22309,1
4738,DB00988,P21918,1
4739,DB08896,P04629,1
4740,DB01858,P43235,1
4741,DB09272,P41143,1
4742,DB00799,P13631,1
4743,DB08901,P10721,1
4744,DB00546,O00591,1
4745,DB04841,P20813,1
4746,DB00903,P09210,1
4747,DB06203,P10635,1
4748,DB01268,P36888,1
4749,DB00150,P17752,1
4750,DB02105,P21964,1
4751,DB02918,Q08499,1
4752,DB01229,P27816,1
4753,DB01108,P03372,1
4754,DB03461,O60218,1
4755,DB04522,Q15796,1
4756,DB04789,P48728,1
4757,DB00588,P08684,1
4758,DB00725,P11229,1
4759,DB07929,P28702,1
4760,DB01115,P10632,1
4761,DB00408,P14416,1
4762,DB00228,O15554,1
4763,DB03417,P07477,1
4764,DB00777,P25100,1
4765,DB00197,P37231,1
4766,DB06882,Q16539,1
4767,DB07595,P24941,1
4768,DB01601,P10635,1
4769,DB00153,O15528,1
4770,DB01283,P23219,1
4771,DB00421,P31213,1
4772,DB05743,P28221,1
4773,DB02772,P61626,1
4774,DB07430,P49137,1
4775,DB03373,P07477,1
4776,DB06016,P14416,1
4777,DB08896,P09619,1
4778,DB05316,P28223,1
4779,DB02818,P42262,1
4780,DB00674,P06276,1
4781,DB00172,Q96EM0,1
4782,DB01439,P41143,1
4783,DB01549,Q8TCU5,1
4784,DB00072,P09871,1
4785,DB01276,P43220,1
4786,DB00014,P30968,1
4787,DB01267,P28335,1
4788,DB00224,P24462,1
4789,DB05360,P30542,1
4790,DB08609,Q15119,1
4791,DB01200,P21918,1
4792,DB02761,Q16762,1
4793,DB00737,P05177,1
4794,DB01727,O75874,1
4795,DB07104,P09960,1
4796,DB01076,P10635,1
4797,DB00563,P31939,1
4798,DB00005,P01374,1
4799,DB08048,P03372,1
4800,DB00344,P23975,1
4801,DB04821,Q01959,1
4802,DB01734,P18031,1
4803,DB03877,P00918,1
4804,DB00083,P60880,1
4805,DB01780,P62258,1
4806,DB00726,P14416,1
4807,DB00647,P35372,1
4808,DB08184,P07477,1
4809,DB00157,P56181,1
4810,DB05341,P05155,1
4811,DB01143,P22413,1
4812,DB00921,P35372,1
4813,DB05316,P14416,1
4814,DB00189,P47870,1
4815,DB02651,P18031,1
4816,DB04544,P11217,1
4817,DB01612,P16066,1
4818,DB00995,O14920,1
4819,DB06148,P08913,1
4820,DB00005,P31995,1
4821,DB01026,P20815,1
4822,DB00786,P08254,1
4823,DB00296,Q9Y5Y9,1
4824,DB00349,P33260,1
4825,DB00245,P10635,1
4826,DB00197,P04798,1
4827,DB05752,P08172,1
4828,DB00661,P08684,1
4829,DB01101,P32320,1
4830,DB06693,P23141,1
4831,DB00458,P08908,1
4832,DB01114,Q01959,1
4833,DB00945,Q00653,1
4834,DB01614,P14416,1
4835,DB00714,P14416,1
4836,DB01244,P10635,1
4837,DB01050,O60656,1
4838,DB00421,P54284,1
4839,DB02210,P04054,1
4840,DB03987,P00374,1
4841,DB00599,P34903,1
4842,DB00647,P41143,1
4843,DB00477,P18825,1
4844,DB00418,O60391,1
4845,DB01424,P10635,1
4846,DB00755,P11712,1
4847,DB00625,P11712,1
4848,DB07734,P56817,1
4849,DB01238,P28223,1
4850,DB00877,P08684,1
4851,DB00829,P14867,1
4852,DB08865,P20815,1
4853,DB00339,P47989,1
4854,DB01435,P10635,1
4855,DB09048,Q9HB55,1
4856,DB01151,P07550,1
4857,DB06064,Q02156,1
4858,DB05210,P27986,1
4859,DB00726,P13945,1
4860,DB01110,Q9NS40,1
4861,DB05210,Q92569,1
4862,DB01036,P08684,1
4863,DB08813,P01106,1
4864,DB00114,P17174,1
4865,DB01621,P08908,1
4866,DB01234,P04150,1
4867,DB00157,Q9UI09,1
4868,DB00661,Q14524,1
4869,DB01223,P30542,1
4870,DB00241,P36544,1
4871,DB00306,Q99928,1
4872,DB00349,P48169,1
4873,DB01621,P21728,1
4874,DB04855,P35348,1
4875,DB01026,P05177,1
4876,DB00690,P05181,1
4877,DB00753,P62158,1
4878,DB00142,Q16099,1
4879,DB00413,P21918,1
4880,DB07535,P56817,1
4881,DB05109,P33261,1
4882,DB04716,P52333,1
4883,DB09078,P17948,1
4884,DB01378,P05023,1
4885,DB01354,P43681,1
4886,DB03110,Q16539,1
4887,DB00703,P05181,1
4888,DB01007,P33261,1
4889,DB00946,Q9BQB6,1
4890,DB06697,P11712,1
4891,DB00715,P23975,1
4892,DB07268,P45983,1
4893,DB00404,P11712,1
4894,DB06201,P08684,1
4895,DB00459,P28702,1
4896,DB01035,P26358,1
4897,DB00526,P02795,1
4898,DB06959,P61925,1
4899,DB00318,P16662,1
4900,DB04856,P32238,1
4901,DB00558,Q9Y3R4,1
4902,DB01644,P00390,1
4903,DB02255,P16112,1
4904,DB00675,P10632,1
4905,DB02027,P29475,1
4906,DB05767,P05231,1
4907,DB00688,Q9HAW8,1
4908,DB00157,O95169,1
4909,DB00475,Q99928,1
4910,DB00680,Q14524,1
4911,DB05484,P10145,1
4912,DB00444,P11388,1
4913,DB00829,P05181,1
4914,DB04101,P24941,1
4915,DB09202,P35368,1
4916,DB04147,Q14494,1
4917,DB05391,P07359,1
4918,DB01927,P15559,1
4919,DB00943,P11712,1
4920,DB00571,P24462,1
4921,DB05875,P11511,1
4922,DB04601,P00918,1
4923,DB00997,P29474,1
4924,DB00675,P23141,1
4925,DB01364,P23975,1
4926,DB02161,P23141,1
4927,DB00470,P21554,1
4928,DB08437,P61927,1
4929,DB02096,P00813,1
4930,DB08838,P48048,1
4931,DB00439,P20815,1
4932,DB00775,P08514,1
4933,DB00709,P00558,1
4934,DB07714,P00390,1
4935,DB00281,P10632,1
4936,DB00704,P41145,1
4937,DB00220,P20813,1
4938,DB00690,Q9UN88,1
4939,DB00182,P35368,1
4940,DB01175,P31645,1
4941,DB00972,P05181,1
4942,DB01227,P30926,1
4943,DB04793,P07477,1
4944,DB00082,P15104,1
4945,DB07630,P00742,1
4946,DB01037,P11712,1
4947,DB00463,P34903,1
4948,DB01717,P54819,1
4949,DB07847,P00742,1
4950,DB05229,P43119,1
4951,DB00744,O60656,1
4952,DB03399,P02144,1
4953,DB08155,P00918,1
4954,DB02824,P34896,1
4955,DB04604,P27361,1
4956,DB08896,O60656,1
4957,DB01092,P04798,1
4958,DB01234,Q02928,1
4959,DB00412,O60488,1
4960,DB01201,P24462,1
4961,DB04946,P08908,1
4962,DB01259,P20815,1
4963,DB00145,Q9H598,1
4964,DB04832,P31645,1
4965,DB00490,P14416,1
4966,DB00157,P14060,1
4967,DB02659,P14854,1
4968,DB00622,P20813,1
4969,DB01240,P43119,1
4970,DB00747,P14410,1
4971,DB00675,P03372,1
4972,DB01392,P28221,1
4973,DB00604,P11509,1
4974,DB02089,P06737,1
4975,DB08901,P07948,1
4976,DB00204,P08684,1
4977,DB04953,P56696,1
4978,DB09074,Q9UGN5,1
4979,DB00821,P23219,1
4980,DB00844,P41143,1
4981,DB07069,Q16719,1
4982,DB03953,P35228,1
4983,DB08411,P01857,1
4984,DB04315,P10114,1
4985,DB08152,P00734,1
4986,DB00469,P23219,1
4987,DB00081,P00736,1
4988,DB06961,P07900,1
4989,DB01047,P04150,1
4990,DB02977,P18031,1
4991,DB00371,O14764,1
4992,DB03202,Q9UNI1,1
4993,DB00091,P30405,1
4994,DB01388,O60840,1
4995,DB01435,P11712,1
4996,DB02196,Q9UBQ6,1
4997,DB00134,P56192,1
4998,DB04315,P15531,1
4999,DB00157,P50213,1
5000,DB05122,P16144,1
5001,DB01236,Q8N1C3,1
5002,DB01156,P05177,1
5003,DB04894,P25103,1
5004,DB08231,P63098,1
5005,DB05798,P10644,1
5006,DB00921,P10632,1
5007,DB06637,Q14003,1
5008,DB06911,P00734,1
5009,DB00818,P31644,1
5010,DB04338,Q16539,1
5011,DB01032,Q96RD7,1
5012,DB08085,P10828,1
5013,DB00281,P33260,1
5014,DB01565,O60858,1
5015,DB00054,O75015,1
5016,DB01162,Q9NS40,1
5017,DB01189,P34903,1
5018,DB04842,P14416,1
5019,DB03904,P35222,1
5020,DB00189,P48169,1
5021,DB06262,P18089,1
5022,DB00142,Q9H936,1
5023,DB08231,P17612,1
5024,DB01010,P06276,1
5025,DB00515,P20813,1
5026,DB07080,Q15596,1
5027,DB08515,P28074,1
5028,DB00486,P34972,1
5029,DB07206,P56817,1
5030,DB00897,P30536,1
5031,DB08601,Q15596,1
5032,DB04622,Q16769,1
5033,DB01351,P11509,1
5034,DB03793,P52758,1
5035,DB01161,P46098,1
5036,DB04552,P04054,1
5037,DB05022,P11388,1
5038,DB00242,P00491,1
5039,DB00515,P05164,1
5040,DB01624,P35367,1
5041,DB05744,P01375,1
5042,DB05771,P22301,1
5043,DB04137,P10114,1
5044,DB05804,P11511,1
5045,DB00055,P00450,1
5046,DB08377,P01857,1
5047,DB06916,P35228,1
5048,DB00927,P25021,1
5049,DB06770,P05091,1
5050,DB01394,P11712,1
5051,DB05469,P25100,1
5052,DB06080,P07333,1
5053,DB03010,Q13509,1
5054,DB04447,P00352,1
5055,DB01942,Q9BVM4,1
5056,DB00818,Q9HAW9,1
5057,DB04850,P21397,1
5058,DB00338,P10635,1
5059,DB05007,P04626,1
5060,DB01121,P35498,1
5061,DB04895,O14786,1
5062,DB01173,O60391,1
5063,DB00568,Q01668,1
5064,DB00284,O43451,1
5065,DB00082,P10912,1
5066,DB06589,P35968,1
5067,DB06716,P47870,1
5068,DB03150,P23919,1
5069,DB01023,Q08289,1
5070,DB00659,P48169,1
5071,DB05207,P14778,1
5072,DB00381,Q01668,1
5073,DB03878,P00519,1
5074,DB01015,P08684,1
5075,DB06216,P41595,1
5076,DB02953,P22894,1
5077,DB05065,P27487,1
5078,DB03159,P07477,1
5079,DB00805,P14416,1
5080,DB02983,Q92731,1
5081,DB03909,O14983,1
5082,DB01054,Q06432,1
5083,DB00477,P10635,1
5084,DB08495,P00742,1
5085,DB04872,P29371,1
5086,DB07080,Q15788,1
5087,DB01395,P10275,1
5088,DB00661,Q14654,1
5089,DB02126,P69905,1
5090,DB08374,P17538,1
5091,DB01997,P35228,1
5092,DB04951,P09958,1
5093,DB07573,P56817,1
5094,DB08814,P35228,1
5095,DB02494,P84098,1
5096,DB07244,P29474,1
5097,DB01058,P05177,1
5098,DB00216,P28221,1
5099,DB00898,O00591,1
5100,DB00627,Q8TDS4,1
5101,DB03483,P18031,1
5102,DB01466,P20813,1
5103,DB01196,P78559,1
5104,DB00571,P33261,1
5105,DB03565,P04054,1
5106,DB08325,Q12866,1
5107,DB04014,Q00535,1
5108,DB02685,P07858,1
5109,DB02010,Q04759,1
5110,DB01158,P05023,1
5111,DB00285,Q01959,1
5112,DB00976,P05177,1
5113,DB03404,P02144,1
5114,DB08296,P01857,1
5115,DB08848,P30531,1
5116,DB00342,P10632,1
5117,DB08883,P08684,1
5118,DB00184,Q16696,1
5119,DB04953,O43526,1
5120,DB01159,O00591,1
5121,DB00150,Q9UGM6,1
5122,DB07755,P24941,1
5123,DB04896,O60391,1
5124,DB09207,P14416,1
5125,DB00420,P14416,1
5126,DB00802,P08684,1
5127,DB02375,P48736,1
5128,DB00500,P23219,1
5129,DB01353,P48169,1
5130,DB00898,P28472,1
5131,DB00675,P05129,1
5132,DB01103,P50135,1
5133,DB00346,Q12809,1
5134,DB00934,P35348,1
5135,DB03519,P00480,1
5136,DB08499,P42574,1
5137,DB01170,P08684,1
5138,DB07542,P07339,1
5139,DB08289,P01834,1
5140,DB00712,P16662,1
5141,DB01202,Q7L0J3,1
5142,DB01181,P20815,1
5143,DB07934,P00734,1
5144,DB03910,P29474,1
5145,DB00159,O95573,1
5146,DB07405,P35228,1
5147,DB03976,P17538,1
5148,DB04660,P17900,1
5149,DB00574,P28335,1
5150,DB00040,P47871,1
5151,DB07468,Q7Z406,1
5152,DB08846,P00915,1
5153,DB04008,P07477,1
5154,DB02309,P31939,1
5155,DB02587,P63092,1
5156,DB00734,P20815,1
5157,DB08569,P17612,1
5158,DB00133,Q9GZT4,1
5159,DB00857,P23219,1
5160,DB00051,P12314,1
5161,DB00129,Q9UMX2,1
5162,DB00780,P05181,1
5163,DB00564,P05177,1
5164,DB00334,P47898,1
5165,DB00749,P35354,1
5166,DB04141,P14927,1
5167,DB06741,P06133,1
5168,DB08179,Q04760,1
5169,DB08383,Q9Y233,1
5170,DB01174,P20813,1
5171,DB05509,P08908,1
5172,DB07374,Q96L21,1
5173,DB02351,P00734,1
5174,DB00417,P46059,1
5175,DB04724,P20701,1
5176,DB07401,Q9UDW1,1
5177,DB07557,P51857,1
5178,DB00128,P00505,1
5179,DB03461,O75874,1
5180,DB00074,P02745,1
5181,DB00723,P25100,1
5182,DB05078,P24394,1
5183,DB00455,P10632,1
5184,DB00568,Q13698,1
5185,DB00075,P20963,1
5186,DB00420,P35368,1
5187,DB00420,P21917,1
5188,DB00643,P04798,1
5189,DB01239,P08172,1
5190,DB03758,P10515,1
5191,DB04395,P53355,1
5192,DB04275,P35270,1
