Drug_ID,Protein_ID,label
DB01028,P18505,1
DB08846,P00918,1
DB09074,P08684,1
DB00532,Q14524,1
DB01156,P08684,1
DB08409,P01859,1
DB00945,P33261,1
DB02325,P43026,1
DB08430,Q6UWM7,1
DB01119,P05023,1
DB00715,P08173,1
DB00139,P51649,1
DB00393,Q08289,1
DB02492,Q16706,1
DB08235,P59998,1
DB00866,P08588,1
DB00317,P04798,1
DB00030,Q16270,1
DB00051,O75015,1
DB00215,P11229,1
DB00448,P04798,1
DB01263,P08684,1
DB00966,P37231,1
DB01717,P00568,1
DB05342,P04035,1
DB06725,P23219,1
DB03963,Q13426,1
DB00197,P22309,1
DB00368,P05177,1
DB00741,P20815,1
DB01047,Q99835,1
DB00533,P11712,1
DB00119,P80404,1
DB00392,P08172,1
DB06803,P05177,1
DB07082,P55055,1
DB01202,Q7L0J3,1
DB01023,P08684,1
DB04447,O43708,1
DB06833,P11474,1
DB08236,P61160,1
DB08399,P25705,1
DB01118,Q12809,1
DB01409,P20309,1
DB07691,Q03181,1
DB02859,O00763,1
DB04307,P27338,1
DB04464,P20674,1
DB04873,Q13639,1
DB00972,P04798,1
DB00268,P05177,1
DB00312,Q16445,1
DB00092,P02746,1
DB03856,P11926,1
DB07761,P24941,1
DB07863,P19793,1
DB00156,Q9BW92,1
DB08305,P42262,1
DB07054,P24941,1
DB00351,P04150,1
DB00503,P10635,1
DB03981,P08758,1
DB03383,P11217,1
DB06916,P35228,1
DB01229,P10415,1
DB01412,P05177,1
DB02029,P34913,1
DB02733,P24941,1
DB07763,O14957,1
DB00544,P11712,1
DB00999,Q12791,1
DB01285,P06850,1
DB07400,P00734,1
DB01396,P05023,1
DB05227,P28223,1
DB00321,P20815,1
DB03953,P35228,1
DB01085,P20309,1
DB01085,P11509,1
DB00526,P09211,1
DB00477,P08908,1
DB00659,O00591,1
DB01397,P35354,1
DB03663,P24941,1
DB09280,P11712,1
DB01363,P18089,1
DB00343,P20815,1
DB00641,P24462,1
DB00248,P28222,1
DB00559,P25101,1
DB00338,P11712,1
DB00368,P25100,1
DB01229,P27816,1
DB00396,P20815,1
DB02998,P06401,1
DB01741,P07477,1
DB04577,P27487,1
DB06708,P08684,1
DB06712,Q8IZS8,1
DB00842,P48169,1
DB00246,P11229,1
DB07005,P00734,1
DB01007,P10632,1
DB03501,Q14376,1
DB00095,P08637,1
DB00160,P49588,1
DB04114,P22303,1
DB05109,P11712,1
DB00201,P16499,1
DB01224,P28221,1
DB08916,P00533,1
DB06589,P10635,1
DB01295,P35348,1
DB00462,P11229,1
DB03367,P39900,1
DB00363,P46098,1
DB07993,P56817,1
DB02315,Q9UL51,1
DB01888,P24941,1
DB00171,P10398,1
DB00228,O00591,1
DB09202,P25100,1
DB05838,P30518,1
DB00818,P10635,1
DB04549,P00918,1
DB00647,P41145,1
DB03796,P08100,1
DB01228,P10635,1
DB02059,P13639,1
DB07780,P49354,1
DB00241,Q9UN88,1
DB02185,Q6UWM7,1
DB08293,P08238,1
DB07231,P07858,1
DB07376,P08709,1
DB01233,P19099,1
DB02999,Q13002,1
DB04077,P17050,1
DB06637,Q14721,1
DB00936,P23219,1
DB00571,P05177,1
DB00118,P31153,1
DB03471,P14555,1
DB08084,P15121,1
DB06616,P36507,1
DB03439,P04746,1
DB00752,P33261,1
DB00769,P08684,1
DB03683,P14780,1
DB04472,O00182,1
DB01406,P10275,1
DB00599,P43681,1
DB03608,P30044,1
DB01381,P11712,1
DB01919,P17612,1
DB00408,P21917,1
DB00292,Q8N1C3,1
DB07234,P49137,1
DB02714,P07998,1
DB08229,P42574,1
DB00328,Q07869,1
DB00408,Q9H3N8,1
DB04395,P68133,1
DB01216,P18405,1
DB00139,Q9NVH6,1
DB00013,P05121,1
DB01224,P28222,1
DB06096,P28221,1
DB02350,P08254,1
DB00668,P00439,1
DB00111,O75015,1
DB01049,P48169,1
DB00111,P14784,1
DB01184,P05177,1
DB01124,P48048,1
DB00074,P02746,1
DB00157,P15428,1
DB01998,P01009,1
DB02494,P62917,1
DB00081,P12318,1
DB00425,P14867,1
DB02795,Q9NZK7,1
DB00452,P61073,1
DB01625,P20309,1
DB00162,Q9BTZ2,1
DB00708,P41145,1
DB01054,P08684,1
DB01353,P14867,1
DB02774,P84077,1
DB02644,P29475,1
DB05271,P21917,1
DB00515,P20813,1
DB00424,P11229,1
DB03959,P08758,1
DB00540,P08173,1
DB00013,P14543,1
DB07144,P00374,1
DB01426,P10635,1
DB07627,P07384,1
DB00721,Q86W47,1
DB03121,P14555,1
DB01233,P14416,1
DB07453,P05177,1
DB01189,P23415,1
DB01115,P04798,1
DB00611,P35372,1
DB07801,O14965,1
DB02277,Q16539,1
DB08790,O60760,1
DB00297,P08684,1
DB04961,P27707,1
DB00055,P00734,1
DB00125,P04424,1
DB00142,P42263,1
DB00714,P28223,1
DB00122,P06276,1
DB00425,P47869,1
DB01221,P23219,1
DB05417,P23415,1
DB05578,P35968,1
DB01407,P13945,1
DB07853,Q13557,1
DB00216,P30939,1
DB08222,P04118,1
DB00455,P33261,1
DB00157,P48728,1
DB00277,Q14432,1
DB00494,O60656,1
DB01370,P05023,1
DB01026,P24462,1
DB01094,O75908,1
DB08378,P12883,1
DB01752,O14717,1
DB01558,P34903,1
DB00184,P11509,1
DB01198,P11712,1
DB02479,P00918,1
DB03129,P35030,1
DB01296,P33261,1
DB04098,P17612,1
DB00036,P13726,1
DB00675,Q01740,1
DB00788,P23219,1
DB00753,P47869,1
DB00907,P11229,1
DB02325,P30041,1
DB07374,Q9UNX3,1
DB00884,P35354,1
DB00193,P28335,1
DB07031,P13631,1
DB00001,P00734,1
DB08532,P24941,1
DB00419,Q16739,1
DB00898,Q15825,1
DB00678,P33261,1
DB06702,P11229,1
DB07119,Q92731,1
DB01559,P34903,1
DB04920,Q01668,1
DB03192,P51659,1
DB07129,P00749,1
DB00818,O00519,1
DB08232,P08709,1
DB02360,P08311,1
DB02611,P17612,1
DB00622,P20815,1
DB00312,P33261,1
DB00647,P08684,1
DB00398,P24462,1
DB00847,P61278,1
DB00898,Q99928,1
DB08807,P08908,1
DB08611,P25774,1
DB04335,P47989,1
DB00604,P28223,1
DB00454,P23975,1
DB00709,P49585,1
DB01043,Q8TCU5,1
DB01160,P43119,1
DB01233,P10635,1
DB08186,Q92831,1
DB00188,Q99436,1
DB00799,P10632,1
DB00157,P09417,1
DB01558,P24046,1
DB03606,Q07343,1
DB00404,Q16445,1
DB05232,Q9NY46,1
DB03752,P23219,1
DB00201,P21817,1
DB00227,P35503,1
DB01630,P08253,1
DB05282,O95831,1
DB08436,P07900,1
DB01411,P01375,1
DB00734,P20815,1
DB01015,O60656,1
DB00081,P12314,1
DB00628,Q16445,1
DB00557,P10635,1
DB02709,Q16678,1
DB06996,P00734,1
DB01705,P07477,1
DB00036,P00742,1
DB03963,O60603,1
DB02315,O00408,1
DB01075,P35367,1
DB01032,Q8TCC7,1
DB02141,P29474,1
DB00045,O60603,1
DB00201,P42338,1
DB01058,P24462,1
DB00598,P25100,1
DB04271,Q08499,1
DB08147,P18031,1
DB03003,P09211,1
DB00298,P35368,1
DB08537,P24941,1
DB01442,P54219,1
DB08906,P08684,1
DB00153,Q6VVX0,1
DB04141,Q16134,1
DB00334,P47870,1
DB06441,Q9H244,1
DB00300,P05177,1
DB08464,P14625,1
DB00568,Q13698,1
DB00917,P43115,1
DB00608,P20815,1
DB00700,P24462,1
DB05420,P23921,1
DB06713,P08842,1
DB01708,O00204,1
DB04743,P35354,1
DB02010,P49137,1
DB00748,P10635,1
DB01435,P11712,1
DB00434,P35367,1
DB00005,P02747,1
DB02296,P00797,1
DB04820,P21964,1
DB06854,P00749,1
DB00371,P47869,1
DB01280,P09884,1
DB00690,P05181,1
DB03867,P00390,1
DB00142,Q05586,1
DB00493,Q16348,1
DB00786,P50281,1
DB07028,P15121,1
DB00783,P05177,1
DB01234,P51843,1
DB01321,P08684,1
DB03147,P22570,1
DB00306,P31644,1
DB06838,P00734,1
DB01408,P06276,1
DB00002,P12318,1
DB00709,P15531,1
DB00445,P16662,1
DB00996,P54687,1
DB00411,P08172,1
DB01087,P08729,1
DB07985,P07477,1
DB08901,P22607,1
DB00153,P08684,1
DB00721,Q9UGI6,1
DB00171,Q04771,1
DB01388,P15538,1
DB05169,O14965,1
DB00159,Q8NER1,1
DB00205,P00374,1
DB00651,Q08499,1
DB00773,P30711,1
DB00559,P11712,1
DB00637,P20815,1
DB00157,O43678,1
DB00018,P17181,1
DB00022,P48551,1
DB03708,O43252,1
DB00420,P14416,1
DB00315,P05177,1
DB00344,P23975,1
DB00934,P34969,1
DB03222,P06746,1
DB00865,Q01959,1
DB09570,P10632,1
DB00490,P20815,1
DB00752,P10635,1
DB00842,O00591,1
DB04574,P11712,1
DB09078,P11362,1
DB06775,P31327,1
DB00682,P05177,1
DB06738,P35372,1
DB00292,P18507,1
DB01094,P35610,1
DB05507,P01584,1
DB00795,P24557,1
DB06712,Q13936,1
DB08413,P01834,1
DB00130,O15067,1
DB05141,O15392,1
DB05913,P17948,1
DB00463,Q8N1C3,1
DB07285,P14780,1
DB01100,P62158,1
DB00252,P20815,1
DB03597,O76083,1
DB05412,P01375,1
DB00553,P08684,1
DB02895,P00390,1
DB00344,P31645,1
DB03661,P18031,1
DB00898,P23416,1
DB04872,P29371,1
DB00555,P35503,1
DB01117,P11712,1
DB06288,P35462,1
DB01175,P31645,1
DB04522,Q15796,1
DB01104,P11712,1
DB07778,P31930,1
DB06201,P05181,1
DB00266,P11712,1
DB00788,P35354,1
DB00656,P28223,1
DB03345,P01009,1
DB08915,Q15788,1
DB00357,P05177,1
DB01235,P35462,1
DB01268,P17948,1
DB00293,P04818,1
DB00882,P08684,1
DB04493,P16118,1
DB00503,P05181,1
DB00250,P33261,1
DB00149,O60294,1
DB00360,P07101,1
DB00106,P30968,1
DB02267,P04424,1
DB00246,P20309,1
DB00967,P10635,1
DB07539,P20248,1
DB00513,Q06278,1
DB08504,P27487,1
DB00845,P08684,1
DB01229,P11712,1
DB00626,P14735,1
DB00157,Q02252,1
DB06414,P08684,1
DB00952,P08908,1
DB00409,P35462,1
DB08194,P07900,1
DB01397,P23219,1
DB08368,P15085,1
DB04272,Q9BZX2,1
DB00105,P17181,1
DB00734,P21917,1
DB01124,P33261,1
DB00794,P36544,1
DB00155,P29474,1
DB02303,Q12882,1
DB03309,P19622,1
DB01244,Q01064,1
DB03384,P55210,1
DB00122,O14939,1
DB03465,P13929,1
DB01142,P20309,1
DB03102,P18031,1
DB03667,P23219,1
DB01595,P48169,1
DB00959,P08684,1
DB04505,P07900,1
DB00139,P31040,1
DB00829,Q8N1C3,1
DB00973,P54855,1
DB00157,Q15800,1
DB00370,P21918,1
DB00897,P08684,1
DB01381,P14555,1
DB08348,Q9Y6F1,1
DB01594,P24046,1
DB00172,P30405,1
DB07477,P07711,1
DB08689,O14521,1
DB08480,P27338,1
DB00114,P17735,1
DB06589,P09619,1
DB08695,O60760,1
DB00161,P05166,1
DB00056,O75015,1
DB08740,P07339,1
DB05191,P29274,1
DB00313,Q9UQD0,1
DB00913,P35372,1
DB08497,P42574,1
DB01221,P28335,1
DB00934,P08173,1
DB00172,Q96EM0,1
DB00170,Q9BQB6,1
DB01892,P09917,1
DB02457,P07098,1
DB00493,Q8TCC7,1
DB01905,P07477,1
DB08746,P00742,1
DB00630,P23469,1
DB01167,P20813,1
DB00469,P35354,1
DB00675,P10632,1
DB00458,P35348,1
DB04016,P23946,1
DB00163,P15559,1
DB05133,P01584,1
DB00182,P27338,1
DB08077,P68871,1
DB02684,P07814,1
DB01069,P35348,1
DB00264,P33261,1
DB01213,P04040,1
DB07206,P56817,1
DB08756,O75116,1
DB08789,P07900,1
DB00418,O60391,1
DB01182,Q12809,1
DB00255,Q92731,1
DB00006,P00734,1
DB00197,Q9HAW8,1
DB01110,Q16558,1
DB00920,Q08493,1
DB05281,P68366,1
DB05676,P60568,1
DB00471,Q9Y271,1
DB04893,P49356,1
DB04957,P51787,1
DB00289,Q01959,1
DB00741,P15538,1
DB06287,P42345,1
DB05773,P04626,1
DB07384,P25705,1
DB00157,P08559,1
DB00120,P00439,1
DB01175,P11229,1
DB00909,Q9ULX7,1
DB00306,P36544,1
DB03271,P17752,1
DB03314,P60174,1
DB00674,P30532,1
DB04391,P07477,1
DB08176,P27338,1
DB01076,P16662,1
DB01013,P04798,1
DB00935,P18825,1
DB00800,P18089,1
DB07723,P37231,1
DB07859,P61925,1
DB00722,Q9BYF1,1
DB01200,P14416,1
DB05676,P29474,1
DB00462,P08172,1
DB00568,P35367,1
DB08437,P62913,1
DB00991,P35354,1
DB00176,P04798,1
DB01132,P23219,1
DB08888,P01023,1
DB03691,Q9UBX1,1
DB07072,P27487,1
DB08865,P08684,1
DB00245,P33261,1
DB01215,P78334,1
DB01472,P31645,1
DB01297,P08588,1
DB05459,P29460,1
DB04774,P68133,1
DB04839,P11511,1
DB03765,P07998,1
DB01043,P11509,1
DB00579,Q01959,1
DB08814,P23219,1
DB00184,P05181,1
DB01236,P31644,1
DB06262,P35368,1
DB01003,Q12791,1
DB09053,Q06187,1
DB00754,Q14524,1
DB01054,Q06432,1
DB04759,P45452,1
DB00214,P10632,1
DB01309,P06213,1
DB06729,P10635,1
DB06203,P08684,1
DB00408,P35348,1
DB04714,P14324,1
DB00188,P20618,1
DB01143,P22413,1
DB00920,O60658,1
DB00536,P05091,1
DB00189,P18507,1
DB03480,Q02127,1
DB03725,P35558,1
DB05271,P18089,1
DB07004,P04271,1
DB00549,P05181,1
DB05219,Q08499,1
DB00302,P00747,1
DB00857,P11511,1
DB00129,P04181,1
DB04119,Q9UQM7,1
DB00112,P31994,1
DB00295,P10635,1
DB01871,Q9UBX1,1
DB04338,P28482,1
DB00250,P11712,1
DB08377,P01857,1
DB01666,P19883,1
DB04722,P00734,1
DB00877,P09038,1
DB05314,P32320,1
DB09272,P41145,1
DB00095,P12314,1
DB00116,Q96DP5,1
DB01445,P21397,1
DB04426,P11226,1
DB00898,P11766,1
DB00909,Q14524,1
DB08420,P07477,1
DB04395,Q06609,1
DB01361,P33260,1
DB01101,Q12882,1
DB00212,P00797,1
DB08882,P27487,1
DB00136,P08684,1
DB00659,Q9UN88,1
DB00233,P35354,1
DB07306,P35228,1
DB00878,P50135,1
DB06207,P25100,1
DB04315,P18085,1
DB00706,P35368,1
DB04464,Q16740,1
DB00193,P41145,1
DB00035,P37288,1
DB00228,P31644,1
DB01137,P05177,1
DB00313,Q9UI33,1
DB01216,P24462,1
DB00622,Q01064,1
DB00213,P11712,1
DB00910,P08684,1
DB08691,P49761,1
DB00015,P02671,1
DB00157,Q08426,1
DB00561,O14649,1
DB00543,P28335,1
DB04934,P08684,1
DB04821,P27338,1
DB08201,P06276,1
DB02010,P41240,1
DB02494,P62750,1
DB04514,P07998,1
DB01214,P08588,1
DB00769,P04150,1
DB00674,P11230,1
DB01068,P28472,1
DB01595,P31644,1
DB03314,P09488,1
DB04895,O14786,1
DB07255,P54760,1
DB00967,P05177,1
DB00334,P08912,1
DB05239,P08684,1
DB00143,P09488,1
DB01023,P62158,1
DB00337,P42345,1
DB00273,Q99928,1
DB00420,P08684,1
DB00842,P08684,1
DB00738,P05177,1
DB08730,Q16539,1
DB06148,P08684,1
DB00349,P14867,1
DB08896,P22309,1
DB01100,P05181,1
DB00157,O75380,1
DB01440,Q9HAB3,1
DB00780,P05181,1
DB00842,O60656,1
DB02709,P16083,1
DB00568,Q13936,1
DB03677,P34913,1
DB07455,P42262,1
DB00461,P05164,1
DB03081,P07477,1
DB08899,P20815,1
DB02929,P08758,1
DB00628,P30536,1
DB00131,Q13131,1
DB00724,P05177,1
DB05146,P10721,1
DB00210,P13631,1
DB00217,P18825,1
DB02170,P68400,1
DB05036,Q96KG9,1
DB08901,P36888,1
DB06594,P28335,1
DB00909,Q8IWT1,1
DB00550,P09172,1
DB03749,P07900,1
DB00752,P08684,1
DB00726,P14416,1
DB03441,P15085,1
DB04315,Q6NXR0,1
DB00141,O60513,1
DB00281,P10635,1
DB01136,P35348,1
DB00622,P11229,1
DB07394,P06576,1
DB09207,P14416,1
DB01144,P00918,1
DB01223,Q92769,1
DB01752,Q86VU5,1
DB01382,Q09428,1
DB01942,O14936,1
DB00182,P23975,1
DB05284,P07437,1
DB08392,O14757,1
DB04141,P31040,1
DB04599,P42262,1
DB09128,P28223,1
DB00865,Q05940,1
DB00619,P20815,1
DB00897,P31644,1
DB08818,Q14520,1
DB05271,P14416,1
DB05298,Q08499,1
DB01174,P08684,1
DB02979,P29474,1
DB00292,O14764,1
DB00056,P00736,1
DB00381,P05177,1
DB06691,P10635,1
DB00157,P49419,1
DB07675,P37231,1
DB00469,P23219,1
DB01174,P24462,1
DB01375,P21796,1
DB01685,P47989,1
DB02933,Q13126,1
DB07360,O14965,1
DB08846,Q16790,1
DB08645,P00918,1
DB00677,P22303,1
DB00334,P08684,1
DB00157,P14061,1
DB00599,P14867,1
DB05239,P08183,1
DB05767,Q00653,1
DB01093,P10635,1
DB01189,P28472,1
DB00367,P18405,1
DB02018,P20231,1
DB06924,P15085,1
DB00143,O95881,1
DB01320,P10632,1
DB06699,P30968,1
DB02379,P04745,1
DB00903,Q13621,1
DB08059,P53350,1
DB04272,P03950,1
DB09207,P35462,1
DB08122,P24941,1
DB01151,P35348,1
DB02924,Q8WX39,1
DB05271,P21918,1
DB04141,P31930,1
DB01216,P20815,1
DB07906,P11086,1
DB06155,P21554,1
DB00327,P41143,1
DB00875,P14416,1
DB02811,P06276,1
DB01107,Q8N1C3,1
DB05250,P01584,1
DB01104,P20813,1
DB00196,P20815,1
DB00095,P12318,1
DB01069,P28223,1
DB00594,P51172,1
DB01576,Q01959,1
DB00409,P21917,1
DB00005,P02746,1
DB05501,P51681,1
DB03346,P49888,1
DB06954,P00918,1
DB00795,P37231,1
DB00569,P00742,1
DB00897,P48169,1
DB00421,O60840,1
DB05130,P41597,1
DB01667,P00491,1
DB00530,P20815,1
DB00980,P48039,1
DB01834,P09488,1
DB00688,P10632,1
DB01296,P01579,1
DB01520,Q12879,1
DB08208,Q02750,1
DB00241,P78334,1
DB00126,O00469,1
DB00349,P20813,1
DB02142,Q16773,1
DB08162,Q13464,1
DB00777,P11229,1
DB00668,P18089,1
DB01064,P13945,1
DB03575,Q99720,1
DB00119,P11177,1
DB00188,P10632,1
DB00039,P22455,1
DB00199,P08183,1
DB00582,P24462,1
DB01238,P35348,1
DB00248,P41595,1
DB00915,P14416,1
DB08530,P27487,1
DB00108,P05362,1
DB01325,P00918,1
DB02565,Q9BY41,1
DB00071,P48745,1
DB01174,P10632,1
DB00679,P10632,1
DB07644,Q96C86,1
DB00334,P20309,1
DB07548,P00734,1
DB01054,P24462,1
DB07902,P53582,1
DB07228,O14757,1
DB00114,P11217,1
DB01621,P08684,1
DB01168,Q16678,1
DB00295,P10632,1
DB00435,P05177,1
DB00393,Q13698,1
DB06148,P28223,1
DB01179,P07437,1
DB07778,O14957,1
DB05431,P09917,1
DB07208,P37231,1
DB00818,P08684,1
DB00157,P07195,1
DB01050,P23219,1
DB02078,P06241,1
DB00176,P20815,1
DB06923,P07477,1
DB07195,Q15596,1
DB00726,P08588,1
DB03088,O43612,1
DB08232,P13726,1
DB01595,P28476,1
DB08513,P35568,1
DB07126,P20248,1
DB00142,Q14957,1
DB06414,P11712,1
DB00745,P33261,1
DB01028,P11712,1
DB06843,Q08462,1
DB03365,P24941,1
DB02616,P00813,1
DB03707,P29474,1
DB07068,P23467,1
DB00170,P00742,1
DB01071,P08684,1
DB00342,P08173,1
DB07608,Q13627,1
DB07149,P49841,1
DB00824,P29275,1
DB00127,Q96F10,1
DB03381,P07108,1
DB00216,P28221,1
DB00918,P31513,1
DB08018,P29474,1
DB00321,P08908,1
DB08157,P00915,1
DB00925,P07550,1
DB06803,P11712,1
DB04471,P03372,1
DB01156,P11509,1
DB00404,P14867,1
DB00142,O00341,1
DB00675,Q04759,1
DB01889,Q14994,1
DB03721,P11226,1
DB05166,Q8TDV5,1
DB07557,P51857,1
DB00857,P08684,1
DB01839,P00488,1
DB07101,Q02750,1
DB00641,P08684,1
DB00427,P35367,1
DB01392,P41595,1
DB08737,P03372,1
DB08896,P07949,1
DB01038,P21918,1
DB01959,Q07343,1
DB00246,P18825,1
DB04566,Q8N142,1
DB07049,P28845,1
DB00628,P18505,1
DB01105,Q01959,1
DB01567,P34903,1
DB08930,P20815,1
DB01017,P14780,1
DB08330,Q9UDW1,1
DB00295,P16662,1
DB01589,P18505,1
DB00773,P08684,1
DB01028,P98194,1
DB01019,P08172,1
DB01430,P05023,1
DB05161,P24158,1
DB08453,Q9UDW1,1
DB00446,P08684,1
DB05404,P04637,1
DB06663,P35346,1
DB05014,P36888,1
DB01227,P30926,1
DB04821,P05164,1
DB00620,P08684,1
DB01132,P33261,1
DB00718,P22392,1
DB07556,P03956,1
DB00753,P98194,1
DB00780,Q16853,1
DB00072,O75015,1
DB00758,P10632,1
DB00679,P05181,1
DB06933,P53779,1
DB01142,P18825,1
DB01204,P08684,1
DB00582,P31513,1
DB08124,P24941,1
DB06898,P03372,1
DB08299,Q08499,1
DB01136,P35368,1
DB07223,P07858,1
DB08897,P08173,1
DB00171,Q9Y4W6,1
DB00675,P17252,1
DB00668,P18825,1
DB00160,Q9UHI5,1
DB08553,P15056,1
DB04645,P11217,1
DB01184,P20813,1
DB07574,P68363,1
DB00751,P35348,1
DB00668,P05177,1
DB00682,P33260,1
DB00041,P47712,1
DB03106,P04062,1
DB08221,Q02763,1
DB07860,P61925,1
DB04975,P20813,1
DB08236,O15143,1
DB00856,P47989,1
DB00248,P28223,1
DB00580,P08684,1
DB03849,Q07343,1
DB00495,P04183,1
DB01159,P03886,1
DB01225,P00742,1
DB04077,Q14643,1
DB07771,P49354,1
DB07877,P07900,1
DB01248,P11137,1
DB00514,P13498,1
DB00796,P35503,1
DB00829,P08684,1
DB00162,Q8NBN7,1
DB03381,P08100,1
DB01591,P20309,1
DB05715,Q16739,1
DB08564,P12931,1
DB00157,O43920,1
DB00580,P11712,1
DB00532,P10635,1
DB00774,Q13621,1
DB07676,P49841,1
DB00501,P11712,1
DB00248,P08913,1
DB00114,P13196,1
DB00142,P48664,1
DB06836,Q8NEB9,1
DB00996,P54289,1
DB00112,P12314,1
DB00215,P05177,1
DB02379,Q6L8H2,1
DB05743,P28222,1
DB00188,Q13200,1
DB00005,P31994,1
DB05075,P35968,1
DB00999,P55017,1
DB01424,P10635,1
DB01567,P78334,1
DB00683,P28476,1
DB04786,P14555,1
DB08132,P24941,1
DB08773,P03372,1
DB00320,P08684,1
DB00458,P14416,1
DB01227,P35372,1
DB08155,P00915,1
DB00514,Q99720,1
DB00705,P20815,1
DB01171,P33261,1
DB02569,P15531,1
DB00893,P02792,1
DB00247,P34969,1
DB01645,P03372,1
DB00590,P25100,1
DB00381,Q00975,1
DB07710,P00918,1
DB00358,P10635,1
DB08070,P61925,1
DB00157,Q16798,1
DB00054,P05106,1
DB01905,P00749,1
DB00333,P05177,1
DB09028,Q15825,1
DB08478,P04818,1
DB01915,P08263,1
DB00805,P21397,1
DB00987,P27707,1
DB00143,P48637,1
DB07574,Q9H169,1
DB00273,P47870,1
DB00220,P20815,1
DB00714,P21918,1
DB00393,P20815,1
DB04246,P07477,1
DB05389,Q86VB7,1
DB00571,P07550,1
DB00002,P31995,1
DB01102,P08588,1
DB02078,P35080,1
DB00549,Q9Y271,1
DB00237,P18507,1
DB00540,P18825,1
DB00546,P28476,1
DB00647,P35372,1
DB06927,Q15788,1
DB07763,P08574,1
DB09068,P33261,1
DB01275,Q16853,1
DB03575,P20813,1
DB00898,P40394,1
DB07087,Q15596,1
DB00842,P24462,1
DB08745,P00742,1
DB02269,P07477,1
DB05147,P68371,1
DB01032,Q96RD7,1
DB00571,P24462,1
DB06995,P08581,1
DB02701,Q10588,1
DB03950,P00918,1
DB00107,P01178,1
DB07852,P20248,1
DB01619,P35367,1
DB01045,P11509,1
DB08566,P17538,1
DB00242,Q9NRF9,1
DB00312,Q13224,1
DB06616,P11274,1
DB06809,P61073,1
DB00785,P08173,1
DB01614,P14416,1
DB08870,P20815,1
DB06856,P00749,1
DB00380,Q02880,1
DB08515,Q99436,1
DB00875,P21728,1
DB00397,P08588,1
DB01565,P41145,1
DB00612,P08684,1
DB00449,P06276,1
DB00726,P35367,1
DB08477,P00742,1
DB00398,P11362,1
DB00242,Q7LG56,1
DB01355,P36544,1
DB05740,Q15822,1
DB01068,P08684,1
DB00783,Q16678,1
DB00334,P18825,1
DB01136,P19320,1
DB01346,P42262,1
DB07997,P17612,1
DB00898,P04798,1
DB01062,P10635,1
DB09272,P35372,1
DB02615,P03372,1
DB01248,P08684,1
DB00666,P30968,1
DB02915,P20248,1
DB07559,Q02127,1
DB01079,P05181,1
DB04059,P00749,1
DB00628,P47870,1
DB06867,Q13526,1
DB00155,P35228,1
DB00359,P11712,1
DB02058,P21802,1
DB00404,P20815,1
DB03861,Q9Y691,1
DB00740,P04798,1
DB04970,P08908,1
DB08583,P00519,1
DB00393,O60840,1
DB07374,P62913,1
DB08162,P17612,1
DB02377,P00491,1
DB01222,P04150,1
DB04792,P07477,1
DB00929,P43116,1
DB04522,P17612,1
DB01236,Q16445,1
DB01017,P01584,1
DB01185,P03372,1
DB03958,Q96C86,1
DB04794,P33261,1
DB00131,Q08828,1
DB07689,P0CG22,1
DB00157,P43353,1
DB01136,P11712,1
DB04957,P08684,1
DB08916,Q15303,1
DB02422,Q9UKM7,1
DB00458,P20309,1
DB00911,P08684,1
DB00829,P11712,1
DB00665,P10275,1
DB03703,P00325,1
DB08879,Q9Y275,1
DB02260,P13716,1
DB05024,P11473,1
DB00794,P10632,1
DB00143,P09210,1
DB00114,Q6ZQY3,1
DB00786,P03956,1
DB04799,P00156,1
DB04796,P11473,1
DB01136,P04798,1
DB03483,P18031,1
DB08039,Q13557,1
DB01100,P33261,1
DB03581,P06744,1
DB01238,P35462,1
DB03594,P00918,1
DB04803,P09601,1
DB00448,P20648,1
DB01445,P27338,1
DB01161,Q01959,1
DB00583,P23141,1
DB01558,P47870,1
DB04232,P08254,1
DB07834,Q16539,1
DB06148,P08913,1
DB08342,Q9Y296,1
DB00434,P28223,1
DB00050,P22888,1
DB00777,P28223,1
DB00055,P05121,1
DB03127,P07477,1
DB02938,P04054,1
DB04132,P09211,1
DB00337,P08684,1
DB00834,P08684,1
DB05066,P01375,1
DB00342,P10635,1
DB01589,P31644,1
DB02602,P00918,1
DB00862,P08684,1
DB00321,Q9UK17,1
DB01588,P47869,1
DB00157,P80365,1
DB01624,P21918,1
DB04946,P10635,1
DB02908,P12931,1
DB00641,P04035,1
DB01241,P11712,1
DB01002,Q9Y5Y9,1
DB00463,P42262,1
DB00237,P31644,1
DB01017,P42574,1
DB03598,P00918,1
DB00313,P20813,1
DB00142,P39086,1
DB04940,Q9H4B7,1
DB00114,P23378,1
DB01939,P07477,1
DB04971,Q07869,1
DB00786,P09237,1
DB00530,P10632,1
DB04896,Q13224,1
DB00075,P02745,1
DB00363,P21728,1
DB01238,P08912,1
DB00675,Q05513,1
DB04855,P08684,1
DB04655,P50135,1
DB01095,P08684,1
DB00531,P24462,1
DB00142,P48058,1
DB01242,P33261,1
DB08082,P27338,1
DB00428,P05177,1
DB08918,P10632,1
DB00074,P14784,1
DB06623,P08913,1
DB03814,P09417,1
DB00408,P50406,1
DB05492,P28335,1
DB06756,O43272,1
DB00483,P08172,1
DB00673,P24462,1
DB00009,P00747,1
DB04147,P01764,1
DB00767,P08912,1
DB00949,P08684,1
DB08174,P00742,1
DB06800,P41145,1
DB08482,P03956,1
DB07484,P15085,1
DB01213,P05181,1
